tyx			I	Active	L	Teke-Tyee		Teke-Tyee
tyz			I	Active	L	Tày		Tày
tza			I	Active	L	Tanzanian Sign Language		Tanzanian Sign Language
tzb			I	Retired	L	Tzeltal, Bachajón	Tzeltal, Bachajón	Bachajón Tzeltal
tzc			I	Retired	L	Tzotzil, Chamula	Tzotzil, Chamula	Chamula Tzotzil
tze			I	Retired	L	Tzotzil, Chenalhó	Tzotzil, Chenalhó	Chenalhó Tzotzil
tzh			I	Active	L	Tzeltal		Tzeltal
tzj			I	Active	L	Tz'utujil		Tz'utujil
tzm			I	Active	L	Tamazight, Central Atlas	Tamazight, Central Atlas	Central Atlas Tamazight
tzn			I	Active	L	Tugun		Tugun
tzo			I	Active	L	Tzotzil		Tzotzil
tzs			I	Retired	L	Tzotzil, San Andrés Larrainzar	Tzotzil, San Andrés Larrainzar	San Andrés Larrainzar Tzotzil
tzt			I	Retired	L	Tzutujil, Western	Tzutujil, Western	Western Tzutujil
tzu			I	Retired	L	Tzotzil, Huixtán	Tzotzil, Huixtán	Huixtán Tzotzil
tzx			I	Active	L	Tabriak		Tabriak
tzz			I	Retired	L	Tzotzil, Zinacantán	Tzotzil, Zinacantán	Zinacantán Tzotzil
uam			I	Active	E	Uamué		Uamué
uan			I	Active	L	Kuan		Kuan
uar			I	Active	L	Tairuma		Tairuma
uba			I	Active	L	Ubang		Ubang
ubi			I	Active	L	Ubi		Ubi
ubl			I	Active	L	Bikol, Buhi'non	Bikol, Buhi'non	Buhi'non Bikol
ubm			I	Retired	L	Kenyah, Upper Baram	Kenyah, Upper Baram	Upper Baram Kenyah
ubr			I	Active	L	Ubir		Ubir
ubu			I	Active	L	Umbu-Ungu		Umbu-Ungu
uby			I	Active	E	Ubykh		Ubykh
uda			I	Active	L	Uda		Uda
ude			I	Active	L	Udihe		Udihe
udg			I	Active	L	Muduga		Muduga
udi			I	Active	L	Udi		Udi
udj			I	Active	L	Ujir		Ujir
udl			I	Active	L	Wuzlam		Wuzlam
udm		udm	I	Active	L	Udmurt		Udmurt
udu			I	Active	L	Uduk		Uduk
ues			I	Active	L	Kioko		Kioko
ufi			I	Active	L	Ufim		Ufim
uga		uga	I	Active	A	Ugaritic		Ugaritic
ugb			I	Active	E	Kuku-Ugbanh		Kuku-Ugbanh
uge			I	Active	L	Ughele		Ughele
ugn			I	Active	L	Ugandan Sign Language		Ugandan Sign Language
ugo			I	Active	L	Ugong		Ugong
ugy			I	Active	L	Uruguayan Sign Language		Uruguayan Sign Language
uha			I	Active	L	Uhami		Uhami
uhn			I	Active	L	Damal		Damal
uig	ug	uig	I	Active	L	Uighur		Uighur
uis			I	Active	L	Uisai		Uisai
uiv			I	Active	L	Iyive		Iyive
uji			I	Active	L	Tanjijili		Tanjijili
uka			I	Active	L	Kaburi		Kaburi
ukg			I	Active	L	Ukuriguma		Ukuriguma
ukh			I	Active	L	Ukhwejo		Ukhwejo
ukl			I	Active	L	Ukrainian Sign Language		Ukrainian Sign Language
ukp			I	Active	L	Ukpe-Bayobiri		Ukpe-Bayobiri
ukq			I	Active	L	Ukwa		Ukwa
ukr	uk	ukr	I	Active	L	Ukrainian		Ukrainian
uks			I	Active	L	Urubú-Kaapor Sign Language		Urubú-Kaapor Sign Language
uku			I	Active	L	Ukue		Ukue
ukw			I	Active	L	Ukwuani-Aboh-Ndoni		Ukwuani-Aboh-Ndoni
uky			I	Active	E	Kuuk-Yak		Kuuk-Yak
ula			I	Active	L	Fungwa		Fungwa
ulb			I	Active	L	Ulukwumi		Ulukwumi
ulc			I	Active	L	Ulch		Ulch
ulf			I	Active	L	Usku		Usku
uli			I	Active	L	Ulithian		Ulithian
ulk			I	Active	L	Meriam		Meriam
ull			I	Active	L	Ullatan		Ullatan
ulm			I	Active	L	Ulumanda'		Ulumanda'
uln			I	Active	L	Unserdeutsch		Unserdeutsch
ulu			I	Active	L	Uma' Lung		Uma' Lung
ulw			I	Active	L	Ulwa		Ulwa
uma			I	Active	L	Umatilla		Umatilla
umb		umb	I	Active	L	Umbundu		Umbundu
umc			I	Active	A	Marrucinian		Marrucinian
umd			I	Active	E	Umbindhamu		Umbindhamu
umg			I	Active	E	Umbuygamu		Umbuygamu
umi			I	Active	L	Ukit		Ukit
umm			I	Active	L	Umon		Umon
umn			I	Active	L	Naga, Makyan	Naga, Makyan	Makyan Naga
umo			I	Active	E	Umotína		Umotína
ump			I	Active	L	Umpila		Umpila
umr			I	Active	E	Umbugarla		Umbugarla
ums			I	Active	L	Pendau		Pendau
umu			I	Active	L	Munsee		Munsee
una			I	Active	L	Watut, North	Watut, North	North Watut
und		und	S	Active	S	Undetermined		Undetermined
une			I	Active	L	Uneme		Uneme
ung			I	Active	L	Ngarinyin		Ngarinyin
unk			I	Active	L	Enawené-Nawé		Enawené-Nawé
unm			I	Active	E	Unami		Unami
unp			I	Retired	L	Worora		Worora
unr			I	Active	L	Mundari		Mundari
unx			I	Active	L	Munda		Munda
unz			I	Active	L	Kaili, Unde	Kaili, Unde	Unde Kaili
uok			I	Active	L	Uokha		Uokha
upi			I	Active	L	Umeda		Umeda
upv			I	Active	L	Uripiv-Wala-Rano-Atchin		Uripiv-Wala-Rano-Atchin
ura			I	Active	L	Urarina		Urarina
urb			I	Active	L	Urubú-Kaapor		Urubú-Kaapor
urc			I	Active	E	Urningangg		Urningangg
urd	ur	urd	I	Active	L	Urdu		Urdu
ure			I	Active	L	Uru		Uru
urf			I	Active	E	Uradhi		Uradhi
urg			I	Active	L	Urigina		Urigina
urh			I	Active	L	Urhobo		Urhobo
uri			I	Active	L	Urim		Urim
urj		urj	C	Active	Genetic	Uralic languages		Uralic languages
urk			I	Active	L	Urak Lawoi'		Urak Lawoi'
url			I	Active	L	Urali		Urali
urm			I	Active	L	Urapmin		Urapmin
urn			I	Active	L	Uruangnirin		Uruangnirin
uro			I	Active	L	Ura (Papua New Guinea)		Ura (Papua New Guinea)
urp			I	Active	L	Uru-Pa-In		Uru-Pa-In
urr			I	Active	L	Lehalurup		Lehalurup
urt			I	Active	L	Urat		Urat
uru			I	Active	E	Urumi		Urumi
urv			I	Active	E	Uruava		Uruava
urw			I	Active	L	Sop		Sop
urx			I	Active	L	Urimo		Urimo
ury			I	Active	L	Orya		Orya
urz			I	Active	L	Uru-Eu-Wau-Wau		Uru-Eu-Wau-Wau
usa			I	Active	L	Usarufa		Usarufa
ush			I	Active	L	Ushojo		Ushojo
usi			I	Active	L	Usui		Usui
usk			I	Active	L	Usaghade		Usaghade
usp			I	Active	L	Uspanteco		Uspanteco
usu			I	Active	L	Uya		Uya
uta			I	Active	L	Otank		Otank
ute			I	Active	L	Ute-Southern Paiute		Ute-Southern Paiute
utp			I	Active	L	Amba (Solomon Islands)		Amba (Solomon Islands)
utr			I	Active	L	Etulo		Etulo
utu			I	Active	L	Utu		Utu
uum			I	Active	L	Urum		Urum
uun			I	Active	L	Kulon-Pazeh		Kulon-Pazeh
uur			I	Active	L	Ura (Vanuatu)		Ura (Vanuatu)
uuu			I	Active	L	U		U
uve			I	Active	L	Uvean, West	Uvean, West	West Uvean
uvh			I	Active	L	Uri		Uri
uvl			I	Active	L	Lote		Lote
uwa			I	Active	L	Kuku-Uwanh		Kuku-Uwanh
uya			I	Active	L	Doko-Uyanga		Doko-Uyanga
uzb	uz	uzb	M	Active	L	Uzbek		Uzbek
uzn			I	Active	L	Uzbek, Northern	Uzbek, Northern	Northern Uzbek
uzs			I	Active	L	Uzbek, Southern	Uzbek, Southern	Southern Uzbek
vaa			I	Active	L	Vaagri Booli		Vaagri Booli
vae			I	Active	L	Vale		Vale
vaf			I	Active	L	Vafsi		Vafsi
vag			I	Active	L	Vagla		Vagla
vah			I	Active	L	Varhadi-Nagpuri		Varhadi-Nagpuri
vai		vai	I	Active	L	Vai		Vai
vaj			I	Active	L	Vasekela Bushman		Vasekela Bushman
val			I	Active	L	Vehes		Vehes
vam			I	Active	L	Vanimo		Vanimo
van			I	Active	L	Valman		Valman
vao			I	Active	L	Vao		Vao
vap			I	Active	L	Vaiphei		Vaiphei
var			I	Active	L	Huarijio		Huarijio
vas			I	Active	L	Vasavi		Vasavi
vau			I	Active	L	Vanuma		Vanuma
vav			I	Active	L	Varli		Varli
vay			I	Active	L	Wayu		Wayu
vbb			I	Active	L	Babar, Southeast	Babar, Southeast	Southeast Babar
vbk			I	Active	L	Bontok, Southwestern	Bontok, Southwestern	Southwestern Bontok
vec			I	Active	L	Venetian		Venetian
ved			I	Active	L	Veddah		Veddah
vel			I	Active	L	Veluws		Veluws
vem			I	Active	L	Vemgo-Mabas		Vemgo-Mabas
ven	ve	ven	I	Active	L	Venda		Venda
veo			I	Active	E	Ventureño		Ventureño
vep			I	Active	L	Veps		Veps
ver			I	Active	L	Mom Jango		Mom Jango
vgr			I	Active	L	Vaghri		Vaghri
vgt			I	Active	L	Vlaamse Gebarentaal		Vlaamse Gebarentaal
vic			I	Active	L	Creole English, Virgin Islands	Creole English, Virgin Islands	Virgin Islands Creole English
vid			I	Active	L	Vidunda		Vidunda
vie	vi	vie	I	Active	L	Vietnamese		Vietnamese
vif			I	Active	L	Vili		Vili
vig			I	Active	L	Viemo		Viemo
vil			I	Active	L	Vilela		Vilela
vin			I	Active	L	Vinza		Vinza
vis			I	Active	L	Vishavan		Vishavan
vit			I	Active	L	Viti		Viti
viv			I	Active	L	Iduna		Iduna
vka			I	Active	E	Kariyarra		Kariyarra
vki			I	Active	L	Ija-Zuba		Ija-Zuba
vkj			I	Active	L	Kujarge		Kujarge
vkk			I	Active	L	Kaur		Kaur
vkl			I	Active	L	Kulisusu		Kulisusu
vkm			I	Active	E	Kamakan		Kamakan
vko			I	Active	L	Kodeoha		Kodeoha
vkp			I	Active	L	Creole Portuguese, Korlai	Creole Portuguese, Korlai	Korlai Creole Portuguese
vkt			I	Active	L	Malay, Tenggarong Kutai	Malay, Tenggarong Kutai	Tenggarong Kutai Malay
vku			I	Active	L	Kurrama		Kurrama
vky			I	Retired	L	Kayu Agung		Kayu Agung
vlp			I	Active	L	Valpei		Valpei
vlr			I	Retired	L	Vatrata		Vatrata
vls			I	Active	L	Vlaams		Vlaams
vma			I	Active	L	Martuyhunira		Martuyhunira
vmb			I	Active	E	Mbabaram		Mbabaram
vmc			I	Active	L	Mixtec, Juxtlahuaca	Mixtec, Juxtlahuaca	Juxtlahuaca Mixtec
vmd			I	Active	L	Koraga, Mudu	Koraga, Mudu	Mudu Koraga
vme			I	Active	L	Masela, East	Masela, East	East Masela
vmf			I	Active	L	Mainfränkisch		Mainfränkisch
vmg			I	Active	L	Minigir		Minigir
vmh			I	Active	L	Maraghei		Maraghei
vmi			I	Active	E	Miwa		Miwa
vmj			I	Active	L	Mixtec, Ixtayutla	Mixtec, Ixtayutla	Ixtayutla Mixtec
vmk			I	Active	L	Makhuwa-Shirima		Makhuwa-Shirima
vml			I	Active	E	Malgana		Malgana
vmm			I	Active	L	Mixtec, Mitlatongo	Mixtec, Mitlatongo	Mitlatongo Mixtec
vmo			I	Retired	L	Muko-Muko		Muko-Muko
vmp			I	Active	L	Mazatec, Soyaltepec	Mazatec, Soyaltepec	Soyaltepec Mazatec
vmq			I	Active	L	Mixtec, Soyaltepec	Mixtec, Soyaltepec	Soyaltepec Mixtec
vmr			I	Active	L	Marenje		Marenje
vms			I	Active	E	Moksela		Moksela
vmu			I	Active	E	Muluridyi		Muluridyi
vmv			I	Active	E	Maidu, Valley	Maidu, Valley	Valley Maidu
vmw			I	Active	L	Makhuwa		Makhuwa
vmx			I	Active	L	Mixtec, Tamazola	Mixtec, Tamazola	Tamazola Mixtec
vmy			I	Active	L	Mazatec, Ayautla	Mazatec, Ayautla	Ayautla Mazatec
vmz			I	Active	L	Mazatec, Mazatlán	Mazatec, Mazatlán	Mazatlán Mazatec
vnk			I	Active	L	Vano		Vano
vnm			I	Active	L	Vinmavis		Vinmavis
vnp			I	Active	L	Vunapu		Vunapu
vol	vo	vol	I	Active	C	Volapük		Volapük
vor			I	Active	L	Voro		Voro
vot		vot	I	Active	L	Votic		Votic
vra			I	Active	L	Vera'a		Vera'a
vro			I	Active	L	Võro		Võro
vrs			I	Active	L	Varisi		Varisi
vrt			I	Active	L	Burmbar		Burmbar
vsi			I	Active	L	Moldova Sign Language		Moldova Sign Language
vsl			I	Active	L	Venezuelan Sign Language		Venezuelan Sign Language
vsv			I	Active	L	Valencian Sign Language		Valencian Sign Language
vto			I	Active	L	Vitou		Vitou
vum			I	Active	L	Vumbu		Vumbu
vun			I	Active	L	Vunjo		Vunjo
vut			I	Active	L	Vute		Vute
vwa			I	Active	L	Awa (China)		Awa (China)
waa			I	Active	L	Walla Walla		Walla Walla
wab			I	Active	L	Wab		Wab
wac			I	Active	L	Wasco-Wishram		Wasco-Wishram
wad			I	Active	L	Wandamen		Wandamen
wae			I	Active	L	Walser		Walser
waf			I	Active	E	Wakoná		Wakoná
wag			I	Active	L	Wa'ema		Wa'ema
wah			I	Active	L	Watubela		Watubela
wai			I	Active	L	Wares		Wares
waj			I	Active	L	Waffa		Waffa
wak		wak	C	Active	Genetic	Wakashan languages		Wakashan languages
wal		wal	I	Active	L	Wolaytta		Wolaytta
wam			I	Active	E	Wampanoag		Wampanoag
wan			I	Active	L	Wan		Wan
wao			I	Active	E	Wappo		Wappo
wap			I	Active	L	Wapishana		Wapishana
waq			I	Active	L	Wageman		Wageman
war		war	I	Active	L	Waray (Philippines)		Waray (Philippines)
was		was	I	Active	L	Washo		Washo
wat			I	Active	L	Kaninuwa		Kaninuwa
wau			I	Active	L	Waurá		Waurá
wav			I	Active	L	Waka		Waka
waw			I	Active	L	Waiwai		Waiwai
wax			I	Active	L	Watam		Watam
way			I	Active	L	Wayana		Wayana
waz			I	Active	L	Wampur		Wampur
wba			I	Active	L	Warao		Warao
wbb			I	Active	L	Wabo		Wabo
wbe			I	Active	L	Waritai		Waritai
wbf			I	Active	L	Wara		Wara
wbh			I	Active	L	Wanda		Wanda
wbi			I	Active	L	Vwanji		Vwanji
wbj			I	Active	L	Alagwa		Alagwa
wbk			I	Active	L	Waigali		Waigali
wbl			I	Active	L	Wakhi		Wakhi
wbm			I	Active	L	Wa		Wa
wbp			I	Active	L	Warlpiri		Warlpiri
wbq			I	Active	L	Waddar		Waddar
wbr			I	Active	L	Wagdi		Wagdi
wbt			I	Active	L	Wanman		Wanman
wbv			I	Active	L	Wajarri		Wajarri
wbw			I	Active	L	Woi		Woi
wca			I	Active	L	Yanomámi		Yanomámi
wci			I	Active	L	Gbe, Waci	Gbe, Waci	Waci Gbe
wdd			I	Active	L	Wandji		Wandji
wdg			I	Active	L	Wadaginam		Wadaginam
wdj			I	Active	L	Wadjiginy		Wadjiginy
wdu			I	Active	E	Wadjigu		Wadjigu
wea			I	Active	E	Wewaw		Wewaw
wec			I	Active	L	Wè Western		Wè Western
wed			I	Active	L	Wedau		Wedau
weh			I	Active	L	Weh		Weh
wei			I	Active	L	Kiunum		Kiunum
wel	cy	wel	I	Active	L	Welsh		Welsh
wem			I	Active	L	Gbe, Weme	Gbe, Weme	Weme Gbe
wen		wen	C	Active	Genetic	Sorbian languages		Sorbian languages
weo			I	Active	L	Wemale		Wemale
wep			I	Active	L	Westphalien		Westphalien
wer			I	Active	L	Weri		Weri
wes			I	Active	L	Pidgin, Cameroon	Pidgin, Cameroon	Cameroon Pidgin
wet			I	Active	L	Perai		Perai
weu			I	Active	L	Chin, Rawngtu	Chin, Rawngtu	Rawngtu Chin
wew			I	Active	L	Wejewa		Wejewa
wfg			I	Active	L	Yafi		Yafi
wga			I	Active	E	Wagaya		Wagaya
wgb			I	Active	L	Wagawaga		Wagawaga
wgg			I	Active	E	Wangganguru		Wangganguru
wgi			I	Active	L	Wahgi		Wahgi
wgo			I	Active	L	Waigeo		Waigeo
wgu			I	Active	E	Wirangu		Wirangu
wgw			I	Retired	L	Wagawaga		Wagawaga
wgy			I	Active	L	Warrgamay		Warrgamay
wha			I	Active	L	Manusela		Manusela
whg			I	Active	L	Wahgi, North	Wahgi, North	North Wahgi
whk			I	Active	L	Kenyah, Wahau	Kenyah, Wahau	Wahau Kenyah
whu			I	Active	L	Kayan, Wahau	Kayan, Wahau	Wahau Kayan
wib			I	Active	L	Toussian, Southern	Toussian, Southern	Southern Toussian
wic			I	Active	L	Wichita		Wichita
wie			I	Active	E	Wik-Epa		Wik-Epa
wif			I	Active	E	Wik-Keyangan		Wik-Keyangan
wig			I	Active	L	Wik-Ngathana		Wik-Ngathana
wih			I	Active	L	Wik-Me'anha		Wik-Me'anha
wii			I	Active	L	Minidien		Minidien
wij			I	Active	L	Wik-Iiyanh		Wik-Iiyanh
wik			I	Active	L	Wikalkan		Wikalkan
wil			I	Active	E	Wilawila		Wilawila
wim			I	Active	L	Wik-Mungkan		Wik-Mungkan
win			I	Active	L	Ho-Chunk		Ho-Chunk
wir			I	Active	E	Wiraféd		Wiraféd
wit			I	Active	L	Wintu		Wintu
wiu			I	Active	L	Wiru		Wiru
wiv			I	Active	L	Vitu		Vitu
wiw			I	Retired	L	Wirangu		Wirangu
wiy			I	Active	E	Wiyot		Wiyot
wja			I	Active	L	Waja		Waja
wji			I	Active	L	Warji		Warji
wka			I	Active	E	Kw'adza		Kw'adza
wkb			I	Active	L	Kumbaran		Kumbaran
wkd			I	Active	L	Wakde		Wakde
wkl			I	Active	L	Kalanadi		Kalanadi
wku			I	Active	L	Kunduvadi		Kunduvadi
wkw			I	Active	E	Wakawaka		Wakawaka
wla			I	Active	L	Walio		Walio
wlc			I	Active	L	Comorian, Mwali	Comorian, Mwali	Mwali Comorian
wle			I	Active	L	Wolane		Wolane
wlg			I	Active	L	Kunbarlang		Kunbarlang
wli			I	Active	L	Waioli		Waioli
wlk			I	Active	E	Wailaki		Wailaki
wll			I	Active	L	Wali (Sudan)		Wali (Sudan)
wlm			I	Active	H	Welsh, Middle	Welsh, Middle	Middle Welsh
wln	wa	wln	I	Active	L	Walloon		Walloon
wlo			I	Active	L	Wolio		Wolio
wlr			I	Active	L	Wailapa		Wailapa
wls			I	Active	L	Wallisian		Wallisian
wlu			I	Active	E	Wuliwuli		Wuliwuli
wlv			I	Active	L	Wichí Lhamtés Vejoz		Wichí Lhamtés Vejoz
wlw			I	Active	L	Walak		Walak
wlx			I	Active	L	Wali (Ghana)		Wali (Ghana)
wly			I	Active	E	Waling		Waling
wma			I	Active	E	Mawa (Nigeria)		Mawa (Nigeria)
wmb			I	Active	L	Wambaya		Wambaya
wmc			I	Active	L	Wamas		Wamas
wmd			I	Active	L	Mamaindé		Mamaindé
wme			I	Active	L	Wambule		Wambule
wmh			I	Active	L	Waima'a		Waima'a
wmi			I	Active	E	Wamin		Wamin
wmm			I	Active	L	Maiwa (Indonesia)		Maiwa (Indonesia)
wmn			I	Active	E	Waamwang		Waamwang
wmo			I	Active	L	Wom (Papua New Guinea)		Wom (Papua New Guinea)
wms			I	Active	L	Wambon		Wambon
wmt			I	Active	L	Walmajarri		Walmajarri
wmw			I	Active	L	Mwani		Mwani
wmx			I	Active	L	Womo		Womo
wnb			I	Active	L	Wanambre		Wanambre
wnc			I	Active	L	Wantoat		Wantoat
wnd			I	Active	E	Wandarang		Wandarang
wne			I	Active	L	Waneci		Waneci
wng			I	Active	L	Wanggom		Wanggom
wni			I	Active	L	Comorian, Ndzwani	Comorian, Ndzwani	Ndzwani Comorian
wnk			I	Active	L	Wanukaka		Wanukaka
wnm			I	Active	E	Wanggamala		Wanggamala
wno			I	Active	L	Wano		Wano
wnp			I	Active	L	Wanap		Wanap
wnu			I	Active	L	Usan		Usan
wny			I	Active	L	Wanyi		Wanyi
woa			I	Active	L	Tyaraity		Tyaraity
wob			I	Active	L	Wè Northern		Wè Northern
woc			I	Active	L	Wogeo		Wogeo
wod			I	Active	L	Wolani		Wolani
woe			I	Active	L	Woleaian		Woleaian
wof			I	Active	L	Wolof, Gambian	Wolof, Gambian	Gambian Wolof
wog			I	Active	L	Wogamusin		Wogamusin
woi			I	Active	L	Kamang		Kamang
wok			I	Active	L	Longto		Longto
wol	wo	wol	I	Active	L	Wolof		Wolof
wom			I	Active	L	Wom (Nigeria)		Wom (Nigeria)
won			I	Active	L	Wongo		Wongo
woo			I	Active	L	Manombai		Manombai
wor			I	Active	L	Woria		Woria
wos			I	Active	L	Hanga Hundi		Hanga Hundi
wow			I	Active	L	Wawonii		Wawonii
woy			I	Active	E	Weyto		Weyto
wpc			I	Active	L	Maco		Maco
wra			I	Active	L	Warapu		Warapu
wrb			I	Active	E	Warluwara		Warluwara
wrd			I	Active	L	Warduji		Warduji
wre			I	Retired	L	Ware		Ware
wrg			I	Active	E	Warungu		Warungu
wrh			I	Active	E	Wiradhuri		Wiradhuri
wri			I	Active	E	Wariyangga		Wariyangga
wrk			I	Active	L	Garrwa		Garrwa
wrl			I	Active	L	Warlmanpa		Warlmanpa
wrm			I	Active	L	Warumungu		Warumungu
wrn			I	Active	L	Warnang		Warnang
wro			I	Active	E	Worrorra		Worrorra
wrp			I	Active	L	Waropen		Waropen
wrr			I	Active	L	Wardaman		Wardaman
wrs			I	Active	L	Waris		Waris
wru			I	Active	L	Waru		Waru
wrv			I	Active	L	Waruna		Waruna
wrw			I	Active	E	Gugu Warra		Gugu Warra
wrx			I	Active	L	Wae Rana		Wae Rana
wry			I	Active	L	Merwari		Merwari
wrz			I	Active	E	Waray (Australia)		Waray (Australia)
wsa			I	Active	L	Warembori		Warembori
wsi			I	Active	L	Wusi		Wusi
wsk			I	Active	L	Waskia		Waskia
wsr			I	Active	L	Owenia		Owenia
wss			I	Active	L	Wasa		Wasa
wsu			I	Active	E	Wasu		Wasu
wsv			I	Active	E	Wotapuri-Katarqalai		Wotapuri-Katarqalai
wtf			I	Active	L	Watiwa		Watiwa
wti			I	Active	L	Berta		Berta
wtk			I	Active	L	Watakataui		Watakataui
wtm			I	Active	L	Mewati		Mewati
wtw			I	Active	L	Wotu		Wotu
wua			I	Active	L	Wikngenchera		Wikngenchera
wub			I	Active	L	Wunambal		Wunambal
wud			I	Active	L	Wudu		Wudu
wuh			I	Active	L	Wutunhua		Wutunhua
wul			I	Active	L	Silimo		Silimo
wum			I	Active	L	Wumbvu		Wumbvu
wun			I	Active	L	Bungu		Bungu
wur			I	Active	E	Wurrugu		Wurrugu
wut			I	Active	L	Wutung		Wutung
wuu			I	Active	L	Chinese, Wu	Chinese, Wu	Wu Chinese
wuv			I	Active	L	Wuvulu-Aua		Wuvulu-Aua
wux			I	Active	L	Wulna		Wulna
wuy			I	Active	L	Wauyai		Wauyai
wwa			I	Active	L	Waama		Waama
wwb			I	Active	E	Wakabunga		Wakabunga
wwo			I	Active	L	Wetamut		Wetamut
wwr			I	Active	E	Warrwa		Warrwa
www			I	Active	L	Wawa		Wawa
wxa			I	Active	L	Waxianghua		Waxianghua
wya			I	Active	L	Wyandot		Wyandot
wyb			I	Active	L	Wangaaybuwan-Ngiyambaa		Wangaaybuwan-Ngiyambaa
wym			I	Active	L	Wymysorys		Wymysorys
wyr			I	Active	L	Wayoró		Wayoró
wyy			I	Active	L	Fijian, Western	Fijian, Western	Western Fijian
xaa			I	Active	H	Arabic, Andalusian	Arabic, Andalusian	Andalusian Arabic
xab			I	Active	L	Sambe		Sambe
xac			I	Active	L	Kachari		Kachari
xad			I	Active	E	Adai		Adai
xae			I	Active	A	Aequian		Aequian
xag			I	Active	E	Aghwan		Aghwan
xah			I	Retired	L	Kahayan		Kahayan
xai			I	Active	E	Kaimbé		Kaimbé
xal		xal	I	Active	L	Kalmyk		Kalmyk
xam			I	Active	E	/Xam		/Xam
xan			I	Active	L	Xamtanga		Xamtanga
xao			I	Active	L	Khao		Khao
xap			I	Active	E	Apalachee		Apalachee
xaq			I	Active	A	Aquitanian		Aquitanian
xar			I	Active	E	Karami		Karami
xas			I	Active	E	Kamas		Kamas
xat			I	Active	L	Katawixi		Katawixi
xau			I	Active	L	Kauwera		Kauwera
xav			I	Active	L	Xavánte		Xavánte
xaw			I	Active	L	Kawaiisu		Kawaiisu
xay			I	Active	L	Kayan Mahakam		Kayan Mahakam
xba			I	Active	E	Kamba (Brazil)		Kamba (Brazil)
xbb			I	Active	E	Burdekin, Lower	Burdekin, Lower	Lower Burdekin
xbc			I	Active	A	Bactrian		Bactrian
xbi			I	Active	L	Kombio		Kombio
xbm			I	Active	H	Breton, Middle	Breton, Middle	Middle Breton
xbn			I	Active	E	Kenaboi		Kenaboi
xbo			I	Active	E	Bolgarian		Bolgarian
xbr			I	Active	L	Kambera		Kambera
xbw			I	Active	E	Kambiwá		Kambiwá
xbx			I	Active	E	Kabixí		Kabixí
xcb			I	Active	E	Cumbric		Cumbric
xcc			I	Active	A	Camunic		Camunic
xce			I	Active	A	Celtiberian		Celtiberian
xcg			I	Active	A	Gaulish, Cisalpine	Gaulish, Cisalpine	Cisalpine Gaulish
xch			I	Active	E	Chemakum		Chemakum
xcl			I	Active	H	Armenian, Classical	Armenian, Classical	Classical Armenian
xcm			I	Active	E	Comecrudo		Comecrudo
xcn			I	Active	E	Cotoname		Cotoname
xco			I	Active	A	Chorasmian		Chorasmian
xcr			I	Active	A	Carian		Carian
xct			I	Active	H	Tibetan, Classical	Tibetan, Classical	Classical Tibetan
xcu			I	Active	E	Curonian		Curonian
xcv			I	Active	E	Chuvantsy		Chuvantsy
xcw			I	Active	E	Coahuilteco		Coahuilteco
xcy			I	Active	E	Cayuse		Cayuse
xdc			I	Active	A	Dacian		Dacian
xdm			I	Active	A	Edomite		Edomite
xdy			I	Active	L	Dayak, Malayic	Dayak, Malayic	Malayic Dayak
xeb			I	Active	A	Eblan		Eblan
xed			I	Active	L	Hdi		Hdi
xeg			I	Active	E	//Xegwi		//Xegwi
xel			I	Active	L	Kelo		Kelo
xem			I	Active	L	Kembayan		Kembayan
xep			I	Active	A	Epi-Olmec		Epi-Olmec
xer			I	Active	L	Xerénte		Xerénte
xes			I	Active	L	Kesawai		Kesawai
xet			I	Active	L	Xetá		Xetá
xeu			I	Active	L	Keoru-Ahia		Keoru-Ahia
xfa			I	Active	A	Faliscan		Faliscan
xga			I	Active	A	Galatian		Galatian
xgb			I	Active	E	Gbin		Gbin
xgf			I	Active	E	Gabrielino-Fernandeño		Gabrielino-Fernandeño
xgl			I	Active	E	Galindan		Galindan
xgn		xgn	C	Active	Genetic	Mongolian languages		Mongolian languages
xgr			I	Active	E	Garza		Garza
xgu			I	Active	L	Unggumi		Unggumi
xha			I	Active	A	Harami		Harami
xhc			I	Active	E	Hunnic		Hunnic
xhd			I	Active	A	Hadrami		Hadrami
xhe			I	Active	L	Khetrani		Khetrani
xho	xh	xho	I	Active	L	Xhosa		Xhosa
xhr			I	Active	A	Hernican		Hernican
xht			I	Active	A	Hattic		Hattic
xhu			I	Active	A	Hurrian		Hurrian
xhv			I	Active	L	Khua		Khua
xia			I	Active	L	Xiandao		Xiandao
xib			I	Active	A	Iberian		Iberian
xii			I	Active	L	Xiri		Xiri
xil			I	Active	A	Illyrian		Illyrian
xin			I	Active	E	Xinca		Xinca
xip			I	Active	E	Xipináwa		Xipináwa
xir			I	Active	E	Xiriâna		Xiriâna
xiv			I	Active	A	Indus Valley Language		Indus Valley Language
xiy			I	Active	L	Xipaya		Xipaya
xka			I	Active	L	Kalkoti		Kalkoti
xkb			I	Active	L	Nago, Northern	Nago, Northern	Northern Nago
xkc			I	Active	L	Kho'ini		Kho'ini
xkd			I	Active	L	Kayan, Mendalam	Kayan, Mendalam	Mendalam Kayan
xke			I	Active	L	Kereho		Kereho
xkf			I	Active	L	Khengkha		Khengkha
xkg			I	Active	L	Kagoro		Kagoro
xkh			I	Active	L	Karahawyana		Karahawyana
xki			I	Active	L	Kenyan Sign Language		Kenyan Sign Language
xkj			I	Active	L	Kajali		Kajali
