linen                      	faf0e6	250 240 230
LightGoldenrodYellow       	fafad2	250 250 210
light goldenrod yellow     	fafad2	250 250 210
gray98                     	fafafa	250 250 250
grey98                     	fafafa	250 250 250
gray99                     	fcfcfc	252 252 252
grey99                     	fcfcfc	252 252 252
OldLace                    	fdf5e6	253 245 230
old lace                   	fdf5e6	253 245 230
red                        	ff0000	255   0   0
red1                       	ff0000	255   0   0
magenta                    	ff00ff	255   0 255
magenta1                   	ff00ff	255   0 255
DeepPink                   	ff1493	255  20 147
DeepPink1                  	ff1493	255  20 147
deep pink                  	ff1493	255  20 147
firebrick1                 	ff3030	255  48  48
maroon1                    	ff34b3	255  52 179
VioletRed1                 	ff3e96	255  62 150
brown1                     	ff4040	255  64  64
OrangeRed                  	ff4500	255  69   0
OrangeRed1                 	ff4500	255  69   0
orange red                 	ff4500	255  69   0
tomato                     	ff6347	255  99  71
tomato1                    	ff6347	255  99  71
HotPink                    	ff69b4	255 105 180
hot pink                   	ff69b4	255 105 180
IndianRed1                 	ff6a6a	255 106 106
HotPink1                   	ff6eb4	255 110 180
coral1                     	ff7256	255 114  86
DarkOrange1                	ff7f00	255 127   0
chocolate1                 	ff7f24	255 127  36
coral                      	ff7f50	255 127  80
sienna1                    	ff8247	255 130  71
PaleVioletRed1             	ff82ab	255 130 171
orchid1                    	ff83fa	255 131 250
DarkOrange                 	ff8c00	255 140   0
dark orange                	ff8c00	255 140   0
salmon1                    	ff8c69	255 140 105
LightSalmon                	ffa07a	255 160 122
