dark gold                  	b59410	181 148  16
bile                       	b5c306	181 195   6
green/yellow               	b5ce08	181 206   8
copper                     	b66325	182  99  37
clay                       	b66a50	182 106  80
baby puke green            	b6c406	182 196   6
light mint                 	b6ffbb	182 255 187
burnt siena                	b75203	183  82   3
pale purple                	b790d4	183 144 212
yellow brown               	b79400	183 148   0
light blue grey            	b7c9e2	183 201 226
light grey green           	b7e1a1	183 225 161
pale cyan                  	b7fffa	183 255 250
pale aqua                  	b8ffeb	184 255 235
dusty red                  	b9484e	185  72  78
brown orange               	b96902	185 105   2
taupe                      	b9a281	185 162 129
pale olive                 	b9cc81	185 204 129
light lime green           	b9ff66	185 255 102
dusky rose                 	ba6873	186 104 115
mushroom                   	ba9e88	186 158 136
dull red                   	bb3f3f	187  63  63
yellowgreen                	bbf90f	187 249  15
neon purple                	bc13fe	188  19 254
greenish tan               	bccb7a	188 203 122
light sage                 	bcecac	188 236 172
washed out green           	bcf5a6	188 245 166
adobe                      	bd6c48	189 108  72
pale sky blue              	bdf6fe	189 246 254
tea green                  	bdf8a3	189 248 163
scarlet                    	be0119	190   1  25
rose red                   	be013c	190   1  60
bright purple              	be03fd	190   3 253
orange brown               	be6400	190 100   0
putty                      	beae8a	190 174 138
pale lime                  	befd73	190 253 115
celadon                    	befdb7	190 253 183
light purple               	bf77f6	191 119 246
ochre                      	bf9005	191 144   5
ocher                      	bf9b0c	191 155  12
muddy yellow               	bfac05	191 172   5
yellowy green              	bff128	191 241  40
lemon lime                 	bffe28	191 254  40
lipstick red               	c0022f	192   2  47
burnt orange               	c04e01	192  78   1
easter purple              	c071fe	192 113 254
dusty rose                 	c0737a	192 115 122
pistachio                  	c0fa8b	192 250 139
brick orange               	c14a09	193  74   9
light periwinkle           	c1c6fc	193 198 252
chartreuse                 	c1f80a	193 248  10
celery                     	c1fd95	193 253 149
magenta                    	c20078	194   0 120
brownish pink              	c27e79	194 126 121
light mauve                	c292a1	194 146 161
olive yellow               	c2b709	194 183   9
puke yellow                	c2be0e	194 190  14
light yellowish green      	c2ff89	194 255 137
grey pink                  	c3909b	195 144 155
duck egg blue              	c3fbf4	195 251 244
reddish                    	c44240	196  66  64
rust orange                	c45508	196  85   8
liliac                     	c48efd	196 142 253
sandy brown                	c4a661	196 166  97
light pea green            	c4fe82	196 254 130
eggshell blue              	c4fff7	196 255 247
silver                     	c5c9c7	197 201 199
dark orange                	c65102	198  81   2
ocre                       	c69c04	198 156   4
camel                      	c69f59	198 159  89
greeny yellow              	c6f808	198 248   8
light sky blue             	c6fcff	198 252 255
deep rose                  	c74767	199  71 103
bright lavender            	c760ff	199  96 255
old pink                   	c77986	199 121 134
lavender                   	c79fef	199 159 239
toupe                      	c7ac7d	199 172 125
vomit yellow               	c7c10c	199 193  12
pale green                 	c7fdb5	199 253 181
purpley pink               	c83cb9	200  60 185
dark salmon                	c85a53	200  90  83
orchid                     	c875c4	200 117 196
dirty orange               	c87606	200 118   6
old rose                   	c87f89	200 127 137
greyish pink               	c88d94	200 141 148
pinkish grey               	c8aca9	200 172 169
light light green          	c8ffb0	200 255 176
pinky purple               	c94cbe	201  76 190
bright lilac               	c95efb	201  94 251
terra cotta                	c9643b	201 100  59
sandstone                  	c9ae74	201 174 116
brownish yellow            	c9b003	201 176   3
greenish beige             	c9d179	201 209 121
ruby                       	ca0147	202   1  71
browny orange              	ca6b02	202 107   2
dirty pink                 	ca7b80	202 123 128
baby purple                	ca9bf7	202 155 247
pastel purple              	caa0ff	202 160 255
light light blue           	cafffb	202 255 251
hot purple                 	cb00f5	203   0 245
deep pink                  	cb0162	203   1  98
dark pink                  	cb416b	203  65 107
terracota                  	cb6843	203 104  67
brownish orange            	cb7723	203 119  35
yellow ochre               	cb9d06	203 157   6
sand brown                 	cba560	203 165  96
pear                       	cbf85f	203 248  95
dusky pink                 	cc7a8b	204 122 139
desert                     	ccad60	204 173  96
light yellow green         	ccfd7f	204 253 127
rusty orange               	cd5909	205  89   9
ugly pink                  	cd7584	205 117 132
dirty yellow               	cdc50a	205 197  10
greenish yellow            	cdfd02	205 253   2
purplish pink              	ce5dae	206  93 174
lilac                      	cea2fd	206 162 253
pale violet                	ceaefa	206 174 250
mustard                    	ceb301	206 179   1
cherry                     	cf0234	207   2  52
dark coral                 	cf524e	207  82  78
rose                       	cf6275	207  98 117
fawn                       	cfaf7b	207 175 123
very pale green            	cffdbc	207 253 188
neon yellow                	cfff04	207 255   4
ugly yellow                	d0c101	208 193   1
sickly yellow              	d0e429	208 228  41
lime yellow                	d0fe1d	208 254  29
pale blue                  	d0fefe	208 254 254
muted pink                 	d1768f	209 118 143
tan                        	d1b26f	209 178 111
very light green           	d1ffbd	209 255 189
mustard yellow             	d2bd0a	210 189  10
faded red                  	d3494e	211  73  78
very light brown           	d3b683	211 182 131
pinkish                    	d46a7e	212 106 126
really light blue          	d4ffff	212 255 255
lipstick                   	d5174e	213  23  78
dull pink                  	d5869d	213 134 157
dusty pink                 	d58a94	213 138 148
burnt yellow               	d5ab09	213 171   9
dark yellow                	d5b60a	213 182  10
very light blue            	d5ffff	213 255 255
pinkish purple             	d648d7	214  72 215
light violet               	d6b4fc	214 180 252
ice                        	d6fffa	214 255 250
very pale blue             	d6fffe	214 255 254
purple/pink                	d725de	215  37 222
pale magenta               	d767ad	215 103 173
ice blue                   	d7fffe	215 255 254
dull orange                	d8863b	216 134  59
light grey                 	d8dcd6	216 220 214
dark hot pink              	d90166	217   1 102
heliotrope                 	d94ff5	217  79 245
pale red                   	d9544d	217  84  77
pinkish tan                	d99b82	217 155 130
darkish pink               	da467d	218  70 125
pastel red                 	db5856	219  88  86
gold                       	dbb40c	219 180  12
deep orange                	dc4d01	220  77   1
lavender pink              	dd85d7	221 133 215
piss yellow                	ddd618	221 214  24
cerise                     	de0c62	222  12  98
dark peach                 	de7e5d	222 126  93
faded pink                 	de9dac	222 157 172
purpleish pink             	df4ec8	223  78 200
light lavender             	dfc5fe	223 197 254
pumpkin                    	e17701	225 119   1
sand                       	e2ca76	226 202 118
pale lilac                 	e4cbff	228 203 255
red                        	e50000	229   0   0
beige                      	e6daa6	230 218 166
light khaki                	e6f2a2	230 242 162
pig pink                   	e78ea5	231 142 165
tomato red                 	ec2d01	236  45   1
fuchsia                    	ed0dd9	237  13 217
light lilac                	edc8ff	237 200 255
pale lavender              	eecffe	238 207 254
dull yellow                	eedc5b	238 220  91
pink/purple                	ef1de7	239  29 231
tomato                     	ef4026	239  64  38
macaroni and cheese        	efb435	239 180  53
light lavendar             	efc0fe	239 192 254
purply pink                	f075e6	240 117 230
dusty orange               	f0833a	240 131  58
faded orange               	f0944d	240 148  77
pinkish red                	f10c45	241  12  69
sandy                      	f1da7a	241 218 122
