parkID	NAME	Year	Capacity	Surface	Area_Fair	Cover	LF_Dim	SLF_Dim	LFA_Dim	LC_Dim	LCC_Dim	CF_Dim	RCC_Dim	RC_Dim	RFA_Dim	SRF_Dim	RF_Dim	Backstop	Foul	LF_W	LC_W	CF_W	RC_W	RF_W	Comments
PIT06	Forbes Field	1945	33467	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1945	30611	N	109	O	351			379		422		354			310	75	L	12		12		33	
WAS09	Griffith Stadium	1945	29613	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1944	35000	N	99	O	305			379	388	390	420	380	380		302	60	S	37	18	9	5	3	
BOS08	Braves Field	1944	37746	N		O	337			355		390		355			320	60	L	8		8		10	
CHI10	Comiskey Park I	1944	46500	N	110	O	352			382		440		382			352	85	M	12		15		12	
CHI11	Wrigley Field	1944	40000	N	108	O	355	357		363		400		381		363	353	62	S	16	11	11	11	16	
CIN07	Crosley Field	1944	33000	N	104	O	328			380		390		383			366	66	M	18		18		8	
CLE06	League Park IV	1944	22500	N	103	O	375			415		420		400			290	60	M	5		10		40	
CLE07	Cleveland Stadium	1944	78189	N	109	O	320			435		450		435			320	60	L	5		12		5	
DET04	Briggs Stadium	1944	58000	N	113	O	340			365		440		370			325	54	S	12		9		8	
NYC14	Polo Grounds V	1944	56000	N		O	280			455		505		449			258	65	L	17		8		11	
NYC15	Ebbets Field	1944	34000	N	100	O	356			365		400		352			297	64	S	10		10		19	
NYC16	Yankee Stadium	1944	70000	N		O	301	402	415	451	461	449	429	407	367	344	296	82	M	4		14		4	
PHI11	Shibe Park	1944	33000	N	111	O	334			405		468		393			329	86	L	12		20		30	
PIT06	Forbes Field	1944	33467	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1944	30611	N	109	O	351			379		422		354			310	75	L	12		12		33	
WAS09	Griffith Stadium	1944	29613	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1943	35000	N	99	O	305			379	388	390	420	380	380		302	60	S	37	18	9	5	3	
BOS08	Braves Field	1943	37746	N		O	340			355		370		355			340	60	L	8		8		10	
CHI10	Comiskey Park I	1943	46500	N	110	O	352			382		440		382			352	71	M	12		15		12	
CHI11	Wrigley Field	1943	40000	N	108	O	355	357		363		400		381		363	353	62	S	16	11	11	11	16	
CIN07	Crosley Field	1943	33000	N	104	O	328			380		387		383			366	66	M	18		18		8	
CLE06	League Park IV	1943	22500	N	103	O	375			415		420		400			290	60	M	5		10		40	
CLE07	Cleveland Stadium	1943	78189	N	109	O	320			435		450		435			320	60	L	5		12		5	
DET04	Briggs Stadium	1943	58000	N		O	340			365		420		370			325	54	S	12		9		8	
NYC14	Polo Grounds V	1943	56000	N		O	280			455		490		449			259	70	L	17		8		11	
NYC15	Ebbets Field	1943	34000	N	100	O	356			365		400		352			297	64	S	10		10		19	
NYC16	Yankee Stadium	1943	70000	N		O	301	402	415	451	461	449	429	407	367	344	296	82	M	4		14		4	
PHI11	Shibe Park	1943	33000	N	111	O	334			405		468		393			329	86	L	12		20		30	
PIT06	Forbes Field	1943	33467	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1943	30611	N	109	O	351			379		422		354			310	75	L	12		12		33	
WAS09	Griffith Stadium	1943	29613	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1942	35000	N	99	O	305			379	388	390	420	380	381		302	60	S	37	18	9	5	3	
BOS08	Braves Field	1942	37746	N		O	334			365		375		362			350	60	L	8		8		10	
CHI10	Comiskey Park I	1942	46500	N	110	O	352			382		440		382			352	71	M	12		15		12	
CHI11	Wrigley Field	1942	40000	N	108	O	355	357		363		400		381		363	353	62	S	16	11	11	11	16	
CIN07	Crosley Field	1942	33000	N	104	O	328			380		387		383			366	58	M	18		18		8	
CLE06	League Park IV	1942	22500	N	103	O	375			415		420		400			290	60	M	5		10		40	
CLE07	Cleveland Stadium	1942	78189	N	109	O	320			435		450		435			320	60	L	5		12		5	
DET04	Briggs Stadium	1942	58000	N		O	340			365		420		370			325	54	S	12		9		8	
NYC14	Polo Grounds V	1942	56000	N		O	279			455		505		449			258	65	L	17		8		11	
NYC15	Ebbets Field	1942	34000	N	100	O	356			365		400		352			297	64	S	10		10		19	
NYC16	Yankee Stadium	1942	70000	N		O	301	402	415	451	461	449	429	407	367	344	296	82	M	4		14		4	
PHI11	Shibe Park	1942	33000	N	111	O	334			405		468		393			329	90	L	12		20		34	
PIT06	Forbes Field	1942	33467	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1942	30611	N	109	O	351			379		422		354			310	75	L	12		12		33	
WAS09	Griffith Stadium	1942	29613	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1941	35000	N	99	O	305			379	388	390	420	380	382		304	60	S	37	18	9	5	3	
BOS08	Braves Field	1941	37746	N		O	337			359		401		402			350	60	L	8		8		10	
CHI10	Comiskey Park I	1941	50000	N	110	O	352			370		440		370			352	71	M	12		15		12	
CHI11	Wrigley Field	1941	40000	N	108	O	355	357		363		400		381		363	353	62	S	16	11	11	11	16	
CIN07	Crosley Field	1941	33000	N	104	O	328			380		387		383			366	58	M	18		18		8	Canvas screen removed.
CLE06	League Park IV	1941	22500	N	103	O	374			415		420		400			290	76	M	5		10		40	
CLE07	Cleveland Stadium	1941	78189	N	109	O	320			435		450		435			320	60	L	5		12		5	
DET04	Briggs Stadium	1941	58000	N		O	342			365		450		370			315	54	S	12		9		8	
NYC14	Polo Grounds V	1941	56000	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1941	34000	N	100	O	365			365		400		352			297	64	S	10		10		19	
NYC16	Yankee Stadium	1941	71699	N		O	301	402	415	451	461	449	429	407	367	344	296		M	4		14		4	
PHI11	Shibe Park	1941	33000	N	111	O	334			405		468		393			329	90	L	12		20		34	
PIT06	Forbes Field	1941	33537	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1941	30611	N	109	O	351			379		422		354			310	75	L	12		12		33	
WAS09	Griffith Stadium	1941	29613	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1940	35000	N	99	O	305			379	388	390	420	380	382		304	60	S	37	18	9	5	3	Rightfield Bullpens added.
BOS08	Braves Field	1940	45000	N		O	350			359		385		402			350	60	L	8		8		10	
CHI10	Comiskey Park I	1940	50000	N	110	O	352			370		440		370			352	71	M	12		15		12	
CHI11	Wrigley Field	1940	40000	N	108	O	355	357		363		400		381		363	353	62	S	16	11	11	11	16	
CIN07	Crosley Field	1940	33000	N	104	O	328			380		387		383			366	58	M	18		18		8	
CLE06	League Park IV	1940	22500	N	103	O	374			415		420		400			290	76	M	5		10		40	
CLE07	Cleveland Stadium	1940	78189	N	109	O	320			435		450		435			320	60	L	5		12		5	
DET04	Briggs Stadium	1940	58000	N		O	342			365		450		370			315	54	S	12		9		8	
NYC14	Polo Grounds V	1940	56000	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1940	34219	N	100	O	365			365		400		352			297	64	S	10		10		19	
NYC16	Yankee Stadium	1940	71699	N		O	301	402	415	451	461	449	429	407	367	344	296		M	4		14		4	
PHI11	Shibe Park	1940	33000	N	111	O	334			405		468		393			329	90	L	12		20		34	
PIT06	Forbes Field	1940	33537	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1940	30611	N	109	O	351			379		422		354			310	75	L	12		12		33	
WAS09	Griffith Stadium	1940	29473	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1939	35000	N	99	O	305			379	388	390	420	380	405		332	60	S	37	18	10	5	3	
BOS08	Braves Field	1939	45000	N		O	368			359		408		402			376	60	L	8		8		10	
CHI10	Comiskey Park I	1939	51000	N	110	O	352			370		440		370			352	71	M	12		15		12	
CHI11	Wrigley Field	1939	40000	N	108	O	355	357		363		400		381		363	353	62	S	16	11	11	11	16	
CIN07	Crosley Field	1939	33000	N	104	O	328			380		380		383			366	58	M	18		18		8	Roofed Upper Deck added to pavilions.
CLE06	League Park IV	1939	22500	N	103	O	374			415		420		400			290	76	M	5		10		40	
CLE07	Cleveland Stadium	1939	78189	N	109	O	320			435		450		435			320	60	L	5		12		5	
DET04	Briggs Stadium	1939	58000	N		O	342			365		450		370			315	54	S	20		9		8	
NYC14	Polo Grounds V	1939	51856	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1939	32000	N	100	O	357			365		400		352			297	64	S	10		10		19	
NYC16	Yankee Stadium	1939	71699	N		O	301	402	415	451	461	449	429	407	367	344	296		M	4		14		4	
PHI11	Shibe Park	1939	33000	N	111	O	334			405		468		393			329	90	L	12		20		34	Lights Installed.
PIT06	Forbes Field	1939	33537	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1939	30611	N	109	O	351			379		422		354			310	75	L	12		12		33	
WAS09	Griffith Stadium	1939	31500	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1938	35000	N	99	O	305			379	388	390	420				322	60	S	37	18	10	5	3	
BOS08	Braves Field	1938	41700	N		O	368			359		407		402			376	60	L	8		8		10	
CHI10	Comiskey Park I	1938	50000	N	110	O	352			370		440		370			352	71	M	12		15		12	
CHI11	Wrigley Field	1938	40000	N	108	O	355	357		363		400		381		363	353	62	S	16	11	11	11	16	
CIN07	Crosley Field	1938	33000	N	104	O	328			380		387		383			366	58	M	18		18		8	HP moved another 20 ft towards center.
CLE06	League Park IV	1938	21400	N	103	O	374			415		420		400			290	76	M	5		10		40	
CLE07	Cleveland Stadium	1938	78189	N	109	O	320			435		467		435			320	60	L	5		12		5	
DET04	Briggs Stadium	1938	58000	N		O	340			365		440		370			325	54	S	20		9		8	"2nd deck built on LF, completely enclosing stadium."
NYC14	Polo Grounds V	1938	51856	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1938	32000	N	100	O	365			365		402		352			297	64	S	10		10		19	Box seats added in CF.
NYC16	Yankee Stadium	1938	71699	N		O	301	402	415	451	461	449	429	407	367	344	295		M	4		14		4	
PHI09	Baker Bowl	1938	18000	N	92	O	341			365		408		315			280	59	M	12		35		60	
PHI11	Shibe Park	1938	33000	N	111	O	334			405		468		393			329	90	L	12		20		34	
PIT06	Forbes Field	1938	40000	N	118	O	365			406		435		408			300	84	L	8		12		28	3rd deck built behind home plate.
STL07	Sportsman's Park III	1938	30611	N	109	O	351			379		420		354			332	75	L	12		12		33	
WAS09	Griffith Stadium	1938	30171	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1937	35000	N		O	305			379	388	390	420				332	60	S	37	18	10	5	3	
BOS08	Braves Field	1937	41700	N		O	368			359		407		402			376	60	L	8		8		10	
CHI10	Comiskey Park I	1937	52000	N	110	O	352			370		440		370			352	71	M	12		15		12	Home plate moved back.
CHI11	Wrigley Field	1937	40000	N		O	364			361		440	407	383			321	62	S	16	11	11	11	16	"Outfield Bleachers Added, Ivy planted, scoreboard installed."
CIN07	Crosley Field	1937	29448	N	104	O	339			360		407		375			383	58	M	18		18		8	
CLE06	League Park IV	1937	21400	N	103	O	373			415		420		400			290	76	M	5		10		40	
CLE07	Cleveland Stadium	1937	78189	N	109	O	320			435		470		435			320	60	L	5		12		5	
DET04	Navin Field	1937	42000	N		O	339			365		450		370			325	54	S	20		9		8	
NYC14	Polo Grounds V	1937	51856	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1937	35000	N	100	O	353			365		399		352			296	64	S	10		10		19	
NYC16	Yankee Stadium	1937	71699	N		O	301	402	415	451	461	449	429	407	367	344	296		M	4		14		4	"Wooden bleachers replaced, 2nd & 3rd decks added in RC."
PHI09	Baker Bowl	1937	18800	N	92	O	341			365		408		300			280	59	M	12		35		55	
PHI11	Shibe Park	1937	33000	N	111	O	334			405		468		393			329	90	L	12		20		34	
PIT06	Forbes Field	1937	41000	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1937	30611	N	109	O	351			379		445		354			320	75	L	12		12		33	
WAS09	Griffith Stadium	1937	30171	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1936	35000	N		O	305			379	388	390	420				332	60	S	37	18	10	5	3	
BOS08	Braves Field	1936	46500	N		O	368			359		426		402			297	60	L	8		8		10	Home plate moved 15 ft closer to backstop.
CHI10	Comiskey Park I	1936	52000	N	110	O	340			370		440		370			340	71	M	12		15		12	
CHI11	Wrigley Field	1936	40000	N		O	364			361		436	447	383			321	62	S	16	11	11	11	16	
CIN07	Crosley Field	1936	29448	N	104	O	339			360		407		375			383	58	M	18		18		8	
CLE06	League Park IV	1936	21400	N	103	O	373			415		420		400			290	76	M	5		10		40	
CLE07	Cleveland Stadium	1936	78189	N	109	O	320			435		470		435			320	60	L	5		12		5	
DET04	Navin Field	1936	42000	N		O	339			365		459		370			325	54	S	20		9		8	2nd Decks built on RF pavilion and bleachers.
NYC14	Polo Grounds V	1936	56000	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1936	28000	N	100	O	353			365		399		352			296	64	S	10		10		19	
NYC16	Yankee Stadium	1936	62000	N		O	301	402		461	490	470	429	417			296		M	4		14		4	
PHI09	Baker Bowl	1936	18800	N	92	O	341			365		408		300			280	59	M	12		35		55	
PHI11	Shibe Park	1936	33000	N	111	O	334			405		468		393			329	90	L	12		20		34	
PIT06	Forbes Field	1936	41000	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1936	30611	N	109	O	351			379		445		354			320	75	L	12		12		33	
WAS09	Griffith Stadium	1936	30171	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1935	35000	N		O	305			379	388	389	420				334	60	S	37	18	10	5	3	
BOS08	Braves Field	1935	46500	N		O	354			359		417		402			364	75	L	8		8		10	
CHI10	Comiskey Park I	1935	52000	N	110	O	353			370		436		370			353	71	M	12		15		12	
CHI11	Wrigley Field	1935	40000	N		O	364			361		436	447	383			321	62	S	16	11	11	11	16	
CIN07	Crosley Field	1935	29448	N	104	O	339			360		393		375			383	58	M	18		18		8	Lights Installed.  Canvas screen placed on CF Fence.
CLE06	League Park IV	1935	21400	N	103	O	373			415		420		400			290	76	M	5		10		40	
DET04	Navin Field	1935	36000	N		O	339			365		464		370			367	54	S	20		9		8	
NYC14	Polo Grounds V	1935	56000	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1935	28000	N	100	O	353			365		399		352			296	64	S	10		10		19	
NYC16	Yankee Stadium	1935	62000	N		O	301	402		461	490	470	429	417			296		M	4		14		4	
PHI09	Baker Bowl	1935	18800	N	92	O	341			365		408		300			280	59	M	12		35		55	
PHI11	Shibe Park	1935	33000	N	111	O	334			405		468		393			329	90	L	12		20		34	22 ft corrugated iron added to RF fence.
PIT06	Forbes Field	1935	41000	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1935	30611	N	109	O	351			379		450		354			320	75	L	12		12		33	
WAS09	Griffith Stadium	1935	32000	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1934	35000	N		O	305			379	388	389	420				334	60	S	37	18	10	5	3	Major Renovation. LF Cliff Removed & Wall Added.  Bullpens encl.
BOS08	Braves Field	1934	46500	N		O	354			359		417		402			364	75	L	8		8		10	
CHI10	Comiskey Park I	1934	52000	N	110	O	342			370		436		370			342	98	M	12		15		12	Home plate moved up 14 ft.
CHI11	Wrigley Field	1934	40000	N		O	364			361		436	447	383			321	62	S	16	11	11	11	16	
CIN07	Crosley Field	1934	29448	N	104	O	339			360		393		375			383	58	M	18		18		8	
CLE06	League Park IV	1934	21400	N	103	O	373			415		420		400			290	76	M	5		10		40	
DET04	Navin Field	1934	36000	N		O	339			365		464		370			367	54	S	5		9		8	New bleachers added in LF.
NYC14	Polo Grounds V	1934	56000	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1934	28000	N	100	O	353			365		399		352			296	64	S	10		10		19	
NYC16	Yankee Stadium	1934	62000	N		O	301	402		461	490	470	429	417			296		M	4		14		4	
PHI09	Baker Bowl	1934	18800	N	92	O	341			365		408		300			280	59	M	12		35		55	
PHI11	Shibe Park	1934	33000	N	111	O	334			405		468		393			329	90	L	12		20		12	
PIT06	Forbes Field	1934	41000	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1934	30611	N	109	O	351			379		450		354			320	75	L	12		12		33	
WAS09	Griffith Stadium	1934	32000	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1933	35000	N		O	320			377		468	490				358	62	S	25	18	10	5	3	
BOS08	Braves Field	1933	46500	N	108	O	359			359		417		402			298	75	L	8		8		10	
CHI10	Comiskey Park I	1933	52000	N	110	O	362			375		450		375			362	98	M	12		15		12	
CHI11	Wrigley Field	1933	40000	N		O	364			361		436	447	383			321	62	S	16	11	11	11	16	
CIN07	Redland Field	1933	29448	N	104	O	339			360		393		375			383	58	M	18		18		8	
CLE07	Cleveland Stadium	1933	78189	N	109	O	320			435		470		435			320	60	L	5		12		5	
DET04	Navin Field	1933	30000	N		O	367			365		464		370			367	54	S	5		9		8	
NYC14	Polo Grounds V	1933	56000	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1933	28000	N	100	O	353			365		399		352			296	64	S	10		10		19	
NYC16	Yankee Stadium	1933	62000	N		O	301	402		461	490	470	429	417			296		M	4		14		4	
PHI09	Baker Bowl	1933	18800	N	92	O	341			365		408		300			280	59	M	12		35		55	
PHI11	Shibe Park	1933	33000	N	111	O	334			405		468		393			331	90	L	12		20		12	
PIT06	Forbes Field	1933	41000	N	118	O	365			406		435		408			300	84	L	8		12		28	
STL07	Sportsman's Park III	1933	30611	N	109	O	351			379		450		354			320	75	L	12		12		33	
WAS09	Griffith Stadium	1933	32000	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1932	35000	N		O	318			377		468	490				325	62	S	25	18	10	5	3	Sunday games allowed.
BOS08	Braves Field	1932	46500	N	108	O	354			359		387		402			298	75	L	8		8		10	
CHI10	Comiskey Park I	1932	52000	N	110	O	362			375		450		375			362	98	M	12		15		12	
CHI11	Wrigley Field	1932	40000	N		O	364			361		436	447	383			321	62	S	16	11	11	11	16	
CIN07	Redland Field	1932	29448	N	104	O	339			360		407		375			383	58	M	18		18		8	
CLE06	League Park IV	1932	21400	N	103	O	374			415		420		400			290	76	M	5		10		45	
CLE07	Cleveland Stadium	1932	78189	N	109	O	322			435		470		435			322	60	L	5		12		5	
DET04	Navin Field	1932	30000	N		O	367			365		464		370			367	54	S	5		9		8	
NYC14	Polo Grounds V	1932	56000	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1932	28000	N	100	O	353			365		399		352			296	64	S	10		10		19	Double decked grandstand extended to CF.
NYC16	Yankee Stadium	1932	62000	N		O	301	402		461	490	470	429	417			296		M	4		14		4	
PHI09	Baker Bowl	1932	18800	N	92	O	341			365		408		300			280	59	M	12		35		55	
PHI11	Shibe Park	1932	33000	N	111	O	334			405		468		393			331	90	L	12		20		12	
PIT06	Forbes Field	1932	41000	N	118	O	365			406		435		408			300	84	L	8		12		28	RF screen added.
STL07	Sportsman's Park III	1932	30611	N	109	O	351			379		450		354			320	75	L	12		12		33	
WAS09	Griffith Stadium	1932	32000	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1931	35000	N		O	318			377		468	490				325	62	S	25	18	10	5	3	
BOS08	Braves Field	1931	46500	N	108	O	354			359		387		402			298	75	L	8		8		10	
CHI10	Comiskey Park I	1931	52000	N	110	O	362			375		450		375			362	98	M	12		15		12	
CHI11	Wrigley Field	1931	40000	N		O	364			361		436	447	383			321	62	S	16	11	11	11	16	
CIN07	Redland Field	1931	29448	N	104	O	339			360		407		375			383	58	M	18		18		8	
CLE06	League Park IV	1931	21400	N	103	O	374			415		420		400			290	76	M	5		10		45	
DET04	Navin Field	1931	30000	N		O	367			365		464		370			367	54	S	5		9		8	
NYC14	Polo Grounds V	1931	56000	N		O	279			455		505		449			257	65	L	17		8		11	
NYC15	Ebbets Field	1931	28000	N	100	O	384			365		447		352			296	64	S	10		10		19	
NYC16	Yankee Stadium	1931	62000	N		O	301	402		461	490	470	429	417			296		M	4		14		4	
PHI09	Baker Bowl	1931	18800	N	92	O	341			365		408		300			280	59	M	12		35		55	
PHI11	Shibe Park	1931	33000	N	111	O	334			405		468		393			331	90	L	12		20		12	
PIT06	Forbes Field	1931	41000	N	118	O	365			406		435		408			300	84	L	8		12		10	
STL07	Sportsman's Park III	1931	30611	N	109	O	351			379		450		354			320	75	L	12		12		33	
WAS09	Griffith Stadium	1931	32000	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1930	35000	N		O	320			377		468	496				358	62	S	25	18	10	5	3	
BOS08	Braves Field	1930	46500	N		O	340			359		395		402			298	75	L	8		8		10	
CHI10	Comiskey Park I	1930	52000	N	110	O	362			375		450		375			362	98	M	12		15		12	
CHI11	Wrigley Field	1930	40000	N		O	364			361		436	447	383			321	62	S	16	11	11	11	16	
CIN07	Redland Field	1930	29448	N	104	O	339			360		393		375			383	58	M	18		18		8	
CLE06	League Park IV	1930	21400	N	103	O	374			415		420		400			290	76	M	5		10		45	
DET04	Navin Field	1930	30000	N		O	339			365		455		370			372	54	S	5		9		8	
NYC14	Polo Grounds V	1930	56000	N		O	279			455		505		449			258	65	L	17		8		11	
NYC15	Ebbets Field	1930	28000	N	100	O	418			365		466		352			296	64	S	10		10		19	
NYC16	Yankee Stadium	1930	62000	N		O	301	402		461	490	470	429	417			296		M	4		14		4	
PHI09	Baker Bowl	1930	18800	N	92	O	341			365		408		300			280	59	M	12		35		55	
PHI11	Shibe Park	1930	33000	N	111	O	334			405		468		393			331	90	L	12		20		12	
PIT06	Forbes Field	1930	41000	N	118	O	365			406		435		408			300	84	L	8		12		10	
STL07	Sportsman's Park III	1930	30611	N	109	O	360			379		450		354			320	75	L	12		12		33	
WAS09	Griffith Stadium	1930	32000	N		O	405	383		391		421		450		371	320	61	M	11	11	31	31	31	
BOS07	Fenway Park	1929	35000	N		O	321			377		421	496				359	62	S	25	18	10	5	4	
BOS08	Braves Field	1929	46500	N		O	354			359		387		402			298	75	L	8		8		10	
CHI10	Comiskey Park I	1929	52000	N	110	O	365			375		455		375			365	98	M	12		15		12	
CHI11	Wrigley Field	1929	40000	N		O	364			361		436	447	383			321	62	S	16	11	11	11	16	
CIN07	Redland Field	1929	29448	N	104	O	339			360		395		375			383	58	M	18		18		8	
