Mobster                    	7f7589	127 117 137
Moody Blue                 	7f76d3	127 118 211
Chartreuse                 	7fff00	127 255   0
Aquamarine                 	7fffd4	127 255 212
Maroon                     	800000	128   0   0
Rose Bud Cherry            	800b47	128  11  71
Falu Red                   	801818	128  24  24
Red Robin                  	80341f	128  52  31
Vivid Violet               	803790	128  55 144
Russet                     	80461b	128  70  27
Friar Gray                 	807e79	128 126 121
Olive                      	808000	128 128   0
Gray                       	808080	128 128 128
Gulf Stream                	80b3ae	128 179 174
Glacier                    	80b3c4	128 179 196
Seagull                    	80ccea	128 204 234
Nutmeg                     	81422c	129  66  44
Spicy Pink                 	816e71	129 110 113
Empress                    	817377	129 115 119
Spanish Green              	819885	129 152 133
Sand Dune                  	826f65	130 111 101
Gunsmoke                   	828685	130 134 133
Battleship Gray            	828f72	130 143 114
Merlot                     	831923	131  25  35
Shadow                     	837050	131 112  80
Chelsea Cucumber           	83aa5d	131 170  93
Monte Carlo                	83d0c6	131 208 198
Plum                       	843179	132  49 121
Granny Smith               	84a0a0	132 160 160
Chetwode Blue              	8581d9	133 129 217
Bandicoot                  	858470	133 132 112
Bali Hai                   	859faf	133 159 175
Half Baked                 	85c4cc	133 196 204
Red Devil                  	860111	134   1  17
Lotus                      	863c3c	134  60  60
Ironstone                  	86483c	134  72  60
Bull Shot                  	864d1e	134  77  30
Rusty Nail                 	86560a	134  86  10
Bitter                     	868974	134 137 116
Regent Gray                	86949f	134 148 159
Disco                      	871550	135  21  80
Americano                  	87756e	135 117 110
Hurricane                  	877c7b	135 124 123
Oslo Gray                  	878d91	135 141 145
Sushi                      	87ab39	135 171  57
Spicy Mix                  	885342	136  83  66
Kumera                     	886221	136  98  33
Suva Gray                  	888387	136 131 135
Avocado                    	888d65	136 141 101
Camelot                    	893456	137  52  86
Solid Pink                 	893843	137  56  67
Cannon Pink                	894367	137  67 103
Makara                     	897d6d	137 125 109
Burnt Umber                	8a3324	138  51  36
True V                     	8a73d6	138 115 214
