Name                                                     	Type	   id	Parent	Children
Traverse City, MI                                            	µSA	45900		26019: Benzie County, MI | 26055: Grand Traverse County, MI | 26079: Kalkaska County, MI | 26089: Leelanau County, MI
Troy, AL                                                     	µSA	45980		01109: Pike County, AL
Truckee-Grass Valley, CA                                     	µSA	46020		06057: Nevada County, CA
Tullahoma, TN                                                	µSA	46100		47031: Coffee County, TN | 47051: Franklin County, TN | 47127: Moore County, TN
Tupelo, MS                                                   	µSA	46180		28057: Itawamba County, MS | 28081: Lee County, MS | 28115: Pontotoc County, MS
Tuskegee, AL                                                 	µSA	46260		01087: Macon County, AL
Twin Falls, ID                                               	µSA	46300		16053: Jerome County, ID | 16083: Twin Falls County, ID
Ukiah, CA                                                    	µSA	46380		06045: Mendocino County, CA
Union, SC                                                    	µSA	46420		45087: Union County, SC
Union City, TN-KY                                            	µSA	46460		21075: Fulton County, KY | 47131: Obion County, TN
Urbana, OH                                                   	µSA	46500		39021: Champaign County, OH
Utuado, PR                                                   	µSA	46580		72141: Utuado Municipio, PR
Uvalde, TX                                                   	µSA	46620		48463: Uvalde County, TX
Valley, AL                                                   	µSA	46740		01017: Chambers County, AL
Van Wert, OH                                                 	µSA	46780		39161: Van Wert County, OH
Vermillion, SD                                               	µSA	46820		46027: Clay County, SD
Vernal, UT                                                   	µSA	46860		49047: Uintah County, UT
Vernon, TX                                                   	µSA	46900		48487: Wilbarger County, TX
Vicksburg, MS                                                	µSA	46980		28149: Warren County, MS
Vidalia, GA                                                  	µSA	47080		13209: Montgomery County, GA | 13279: Toombs County, GA
Vincennes, IN                                                	µSA	47180		18083: Knox County, IN
Wabash, IN                                                   	µSA	47340		18169: Wabash County, IN
Wahpeton, ND-MN                                              	µSA	47420		27167: Wilkin County, MN | 38077: Richland County, ND
Walla Walla, WA                                              	µSA	47460		53071: Walla Walla County, WA
Walterboro, SC                                               	µSA	47500		45029: Colleton County, SC
Wapakoneta, OH                                               	µSA	47540		39011: Auglaize County, OH
Warren, PA                                                   	µSA	47620		42123: Warren County, PA
Warrensburg, MO                                              	µSA	47660		29101: Johnson County, MO
Warsaw, IN                                                   	µSA	47700		18085: Kosciusko County, IN
Washington, IN                                               	µSA	47780		18027: Daviess County, IN
Washington, NC                                               	µSA	47820		37013: Beaufort County, NC
Washington Court House, OH                                   	µSA	47920		39047: Fayette County, OH
Watertown, SD                                                	µSA	47980		46029: Codington County, SD | 46057: Hamlin County, SD
Watertown-Fort Atkinson, WI                                  	µSA	48020		55055: Jefferson County, WI
Watertown-Fort Drum, NY                                      	µSA	48060		36045: Jefferson County, NY
Wauchula, FL                                                 	µSA	48100		12049: Hardee County, FL
Waycross, GA                                                 	µSA	48180		13229: Pierce County, GA | 13299: Ware County, GA
Weatherford, OK                                              	µSA	48220		40039: Custer County, OK
West Plains, MO                                              	µSA	48460		29091: Howell County, MO
West Point, MS                                               	µSA	48500		28025: Clay County, MS
Whitewater, WI                                               	µSA	48580		55127: Walworth County, WI
Willimantic, CT                                              	µSA	48740		09015: Windham County, CT
Williston, ND                                                	µSA	48780		38105: Williams County, ND
Willmar, MN                                                  	µSA	48820		27067: Kandiyohi County, MN
Wilmington, OH                                               	µSA	48940		39027: Clinton County, OH
Wilson, NC                                                   	µSA	48980		37195: Wilson County, NC
Winfield, KS                                                 	µSA	49060		20035: Cowley County, KS
Winona, MN                                                   	µSA	49100		27169: Winona County, MN
Woodward, OK                                                 	µSA	49260		40153: Woodward County, OK
Wooster, OH                                                  	µSA	49300		39169: Wayne County, OH
Worthington, MN                                              	µSA	49380		27105: Nobles County, MN
Yankton, SD                                                  	µSA	49460		46135: Yankton County, SD
Yazoo City, MS                                               	µSA	49540		28163: Yazoo County, MS
Zanesville, OH                                               	µSA	49780		39119: Muskingum County, OH
